text,source,PORNOGRAFI,SARA,RADIKALISME,PENCEMARAN_NAMA_BAIK
lihat wanita asli mana mau nonjolin tetek nya pas ngikuti tarian kamu jadi netizen tahu wanita asli sama palsu man,instagram,0,0,0,0
ayo brani kga habib suka teriak bunuh gantung kafir kok ada teriak bunuh donal islam lho di injak,twitter,0,0,0,0
kamu dibagi kalau kamu tempel di jidat kamu lebih maknyus kalau mah mau kalau mah cukup nulis beginian di sini efek kali dolar rp otaknya nasdejutak keracunan racun kalajengking akhirnya kalah njengking sujudnya jadi sujud anjing mari sebarkan kebaikan tagar berikut ganti presiden,kaskus,0,0,1,0
luar negeri mantn presiden masi dipangil mr presiden di sini dimantankan keluarga ny masi dihormati pilihan ada melepaskan tidak mau terkekang protokol biasa,instagram,0,0,0,0
sialan bangun isu ancaman komunis cebong bangun isu ancaman khilafah terus berlanjut kapanpun apa harus segila ini,twitter,0,1,1,1
insyalah bre mudahan dibawa pak ustaz biar hidayah salaman ngomongngomong harap mudahan para panastaik homok rumah toko atlantis dibawa pak bu pendeta iya bre biar dapat pencerahan spiritual angel,kaskus,0,0,0,0
cep cep terus kamu ntr ngajiny sama siapa ikt klmpku ayo murobiku habis nikah pindah papua hiks pisah,twitter,0,0,0,0
hm salat digratifikasi inova bom bunuh diri p membedakan seorang muslim kafir salat,twitter,0,1,1,1
aku terima taylor swift disamain sama kamu taylor swift memeknya asli punya rahim pms tiap bulan kamu,instagram,0,0,0,0
dulu awal kampanye bukanya deklarasi anti sara tadinya aku pikir nomor lebih lebih baik nomor ,twitter,0,0,0,0
urusan lah mbak mau publikn atu toh yang ngejalanin mh sekadar melihat tahu maksd hati niat karput baik lagian jangan keseringan berkomentar kehidupan orlain kalau mau sebut so suci so bijak so mahatau,instagram,0,0,0,0
awas kamu ahkiratnya didunia kalian berkuasa membenci semua orang agama kalian akhirat semua di kumpulkan di siksa bersama sama tidak bakal tahu agama apa agama apa agamalu apa camkan lae,instagram,0,0,0,0
bunuh fajri ayo membasmi orang dzalim jihad lho masa gara saja banyak orang jadi korban rugi deh kalau ada di hmi,twitter,0,0,1,1
mbak dadanya kok kempot sebelah tiup dulu gih tukang tambal dilarang kasian susu sebelah nya kegencet takutnya kalau jalan jomplang kanan lho,instagram,1,0,0,1
administrator penjara kasihan deh kamu makanya jangan pakai nama muslim segala setan kok pakai nama muslim haram,instagram,0,0,0,0
aneh iya sama coment suka masih penasaran in kan bego nya kelihatan banget tertawa pada menghujat orang lebih baik bercermin deh gaez pasti kalian lucuh aku bukan penggemar nya lucitaluna,instagram,0,0,0,0
buset tahun cukup umur daripada aisha baru tahun dinodai bandot juga,kaskus,0,0,0,0
opsi percuma sempit taoge kalau tidak hot expert p pickone memek sempit tetek besar,twitter,1,0,0,0
suka lagunya tidak nyanyinya jangan nyanyi sih rusak kuping kalau kamu nyanyi om,instagram,0,0,0,0
baru ax buat statustp komentarnya melebihi wktu ny pedes komeny suka dikepoin terus dasar payah,instagram,0,0,0,0
usir pulang p aku bukan kafir aku ada tamu masuk jadi puasa ih kafir tidak,twitter,0,1,1,1
tertawa celana ini anak monyet piye kabarmu le cie mau cium papua tertawa rtkampret homoseksual besok ke kosmu,twitter,0,1,0,1
eh kamu aku islam iya aku bilang semua ustaz baca bisa baca kan kamu doyan kawin sama muda yang cantik rela nyakitin bini sama anak ny semua wanita pasti benci sama laki kayak gtu iya kal kamu suka sruh laki kamu kawin sana apa kawin enak kamu doa in keturunan aku sialan,instagram,0,0,0,0
ngiklan namanya mustinya dibuat per kategori isi chanelnya bukan langsung sebut nama cth komedi raditya dika panji cameo project,kaskus,0,0,0,0
ez banget bicara susah susah berjuang suku ras agama bermacam macam kok bahkan nya berdiri islam situ waras,instagram,0,0,0,0
tertawa memang kamu ngaceng sama status kamu di bajak dya kan jadi ngewe sama,twitter,1,0,0,0
muka cantik mulus oplas hidung hampir sempura bokong sama paha tu benjol meluap iya silikonya mbk aduh kurang profesional mbk,instagram,1,0,0,1
suara pas pas an banyak gaya kamu pengin dikatain artis go internasional banyak sensasi artis go internasional banyak prestasi bukan sensasi ngumbar aib sendiri,instagram,0,0,0,0
surga lubang memek jepit memek sempit senggama memek masih sempit juga ada jembutnya surga dalam memek,twitter,1,0,0,0
usa coba goyang keyakinan iya aku setuju sekali kalau muslim vaksin hormati dong dan muslim minum kencing onta sebanyak banyaknya biar sehat juragan serius aku dukung bukan pura lho,kaskus,0,1,0,1
eh mas lebih baik kalau vdeo wajah jidat kamu jangan smpek diliatin ketara cwokx lebih baik alis dagu jadi ada bencongx wajahx cowok banget permak deh jidat kamu expied mas,instagram,0,0,0,0
noh lho tingal pigi ke amsterdam sana kamu pakai baju gito sor semua orang nya dindonesia kalau orang macam kamu liatnya jijik,instagram,0,0,0,1
berkoar kafir tidak iya buat sdah ledakin bom kmaren sdah ngilangn nyawa orang yang tidak slah apa apa,twitter,0,1,1,1
pegang susu diangkat bukan diremas remas angkat susu tidak kak lihat kak ini,twitter,1,0,0,0
yah lah zaman sekarang bisa cewek pernah digoyang meanwhile nafkahi otaknya bini juga tahu baik ditingal sebentar nasibnya ahok veronica cari baik mewek mewek,kaskus,0,0,0,0
dijajah netherlands jadi macam sekarang lebih baik dijajah british kalau dikasih merdeka jadi angota comonwealth lumayan punya akses sama negara comonwealth jadi saling melengkapi lemparbata lemparbata lemparbata lemparbata lemparbata lemparbata lemparbata lemparbata lemparbata lemparbata lemparbata lemparbata lemparbata lemparbata lemparbata lemparbata lemparbata,kaskus,0,0,1,0
kami akan jadi pecundang negara kesatuan republik indonesia cie marah bleh jangan jadi bodoh iya lburan iya papua maksih brkunjung,twitter,0,0,0,1
bahan coli janda seksi bispak birahi tetek puting jilmek seks kontol bokepsemi bokepindo sepong amoy bisyar lonte jarang dibelai ejakulasi igo seks amoysange panlok sange ngewe memek tante ngentotpic twiter com,twitter,1,0,0,0
apa kemana mbak fotonya mknya jangan suka menghujat skalinya digtin foto hilang ditrima neraka kok banga mding kamu kerja biar refreshing otak kamu kaku mulut kamu lemes memang kalau kamu menghujat lucinta berpengaruh buat jangan nyapekin otak sama mulut kamu buat tidak pting kasian jilbab mding jilbabin hati kamu dulu,instagram,0,0,0,0
aku baik dlan tertawa ganyang bon tertawa memang deh cina punya hati balita tabrak lari diemin,twitter,0,1,1,1
film jepang romantis antara pilihan subtitel indonesia bugil seksi mesum memekbasah sange memek senggama bispak birahi tetek puting jilmek bokepsemi bokepindo sepong binal sange ngewe memek tante senggama bokepsemi bokepindo,twitter,1,0,0,0
mana terpikirkan kalau terkini begini cobak kalau terkapar sakit baru sebentar bepikir,instagram,0,0,0,0
ibrahim bukan seorang yahudi bukan seorang nasrani adalah seorang lurus seorang muslim tidak trmsk orang musyrik qs ,twitter,0,0,0,0
aku setuju kok point pertama sedang apa nikah ditutupin benar banget nikah siri memang tsah kalau wanita cerdas mau nikah sirih wanita rugi ujungnya cerai status pernah nikah point kedua benar kenpa pas hijrah nikah iya sama dulu punya pacar sama habib ini kan tujuanya nikah yang ketiga perintah menutup aurat memang perintah alah subhanahuwataala boleh digangu gugat tapi kalai niatnya bukan salah,instagram,0,0,0,0
tutup pentil pengikut junior lucinta luna nya sini tong sentrum otk kamu biar fikirn kamu baik,instagram,1,0,0,1
negara kesatuan republik indonesia cinta kekayan alam papua manusianya itu bukti nyata hari orang papua bilang monyet kafir laknant jogja,twitter,0,1,0,1
bodoh bilang azab buat warga papua membakar umat gidi di hasut bangsa asing kalau tahu lebih baik diam,twitter,0,1,0,0
usir fahry hamzah pki mencela orang pki kafir anti kristen anti komisi pemberantasan korupsi diapemecah belah bangsa usir usir suru pulang,twitter,0,0,0,1
eh bodoh begok organisasi papua merdeka separatis sudah buronan hutan papua mau samain sama hizbut tahrir mau ganti negara kontol,twitter,0,0,0,1
tertawa postnya terakhir februari mana berani koar administrator bego coba kalau mau ditangkap tertawa sekarang polisi main coba kalau berani admin tertawa,instagram,0,0,0,1
menyebabkan kbakaran ada bom meledak ada musim kering panjang pusat industri mengalami kobaran api kafir,twitter,0,1,1,1
oalah sebenarnya ini i kali pernah berkomentar dekat instagram kok makin menjadi tentek kamu tunjuk public kalau memang nak buat pasaran album malaysia saran i jangan over sangat lah kamu public malaysia wil suka be lebih suka kamu i pon indonesia malu tgok kamu buat busuk nama indonesia je,instagram,0,0,0,0
matius demikianlah bukan dua satu itu apa telah dipersatukan alah boleh diceraikan manusia jangan menistakan ayat kitab agama sendiri hok kotoran,kaskus,0,0,0,1
aduh punya tetek kok pametin terus lainya yang pamerin nglihat samoe gilo aku orang tetek kok umbar cewek malu,instagram,1,0,0,1
main bacok an ayo quenmutia kalau kamu suka bunuh orang masuklah agama islam hanya islam ajarkan umat membunuh jihad,twitter,0,1,0,0
bukan yank gosong sendiri hahah tertawa wah orang papua dong,twitter,0,1,0,0
penduduk jakarta dikondisikan cina semua kinilah satnya jng biarkan pribumi dijajah cina lawan usir cina kafir,twitter,0,0,1,0
lusa kemarin baru nyepong kontol orang eh hari tidak nyepong kaya yang kurang yang mau sepong pesan langsung iya asal punya tempat diladenin kok yang nurut iya,twitter,1,0,0,0
kamu lahir lewat memek sih nmanya kelamin kalau gonta ganti sdah kterlaluan dn di luar ajaran sdngkan banci msih di ubah sikap nya,instagram,0,0,0,1
mau jemput smpe smpe luar seperti repot sekali sih netizen ujungujungnya sama kok keluar,instagram,0,0,0,0
ayo bunuh kafir menunaikan wajib has ben done tingal sunah sunahnya malam jumat,twitter,0,0,1,0
kok cari nyali bilang memang dukung westpapua pisah negara kesatuan republik indonesia lebih terhormat sembunyi tikus got timeline kok jelas mendukung lepas papua,twitter,0,0,0,0
jadi begini yah tengku nasbungtaik coli pakai tengku lebih baik minum racun boleh uga,kaskus,1,0,0,1
terlihat auto tex pikir sudah diprogram membenci arab khilafah seram membayangkan betapa ungkit banyak orang indonesia berfikir tingal tungu komando mereka akan bunuh siapa yang sealiran kelalaian ,twitter,0,0,0,0
alhamdulilah tercyduk adminya semoga menyusul administrator administrator akun sejenis penista agama sesunguhnya agama jangan dipake berpolitik jangan politik kotor antara,instagram,0,0,0,0
wakaka bener bocah kampungan ndeso kampungan beli baju baru harus nungu lebaran setahun sekali tertawa aku mingu sekali shoping baju baru sekalian holiday bareng papa mama ln memang susah kalau bicara sama orang miskin kalian bener ngak diajak maju,kaskus,0,0,0,1
heran kenapa polkis wawasan keagamanya lebih bagus ketua katanya pemimpin organisasi masyarakat islam mayoritas terkadang ketua membuat onar merashkan melecehkan ajaran sunah nabi pernyatanya col,kaskus,0,1,1,0
biasa rakus kalau berhadapan susu segar puting besar dihisapnya payudaraku bergantian di remas remas ah bagian kusuka cupang,twitter,1,0,0,0
font helvetica arial sans serif kok tuhan ngak adil font helvetica arial sans serif teman kirim pertanyan berupa hasil chat anaknya temanya non muslim temanya katanya pernah dengar ceramah masuk surga agamanya islam bukan islam masuk neraka font helvetica arial sans serif kompalin lah sih teman non muslim kok tuhan kamu ngak adil iya meski non muslim kan orang baik baik merugikan orang font helvetica arial sans serif buat dosa bahkan rajin menolong sesama suka nyumbang masjid lho salah apa kok masuk neraka masak semua perbuatan baik jadi sia sia sih sih ayah bingung haris menjawab pertanyan teman anaknya terus kirim capture chat anaknya saya jawab santai begini kok masuk surga semua kebaikan harus sia sia tuhan adil akan menghukum orang bersalah banyak melakukan kebaikan keadilan tuhan harus dimbangi keadilan yah minimal jangan men kan tuhan kalau diduakan ngak suka kan maksudnya menyembah tuhan cukup satu jangan sembah tiga tuhan sekaligus nabi isa kan bukan tuhan beliau manusia amat mulia dancwajib dimuliakan jibril malaikat yabg mulia sekali wajib memuliakanya jangan dijadikan tuhan kalau keduanya dijadikan tuhan iya wajar kalau tuhan suka adil kan terus tuhan kan baik sekali mengutus hamba nya menjelaskan aturan aturan resmi bagaimana cara menyembah tuhan iya minimal jangan dibantah diakui ukui muhamad saw utusan alah sah sebagaimana kita mengakui keberadan semua nabi pernah diutus sebelumnya mau masuk surga milik tuhan kok utusanya bahkan kita ingkari adil siapa coba so kita berlaku adil biar keadilan tuhan kita gapai untuk tuhan kasih syarat jangan sekutukan dengan lain plus akui utusan nya baik baik mudah sekali bukan meski kelihatan mudah sederhana kalau dilangar surga lepas deh jadinya so jadi bagaimana biar masuk surga gampang sekali kok syaratnya cukup ikuti kata kata saya iya aku bersaksi ada tuhan alah aku bersaksi bahwa muhamad itu utusan alah begitu saja beres iya tambah dikit ngak mentang mentang muslim terus pasti dijamin masuk surga banyak juga yang masuk neraka kok meski muslim kalau tidak tat banyak maksiat jarang salat ramadan tidak nahan syahwat pelit tidak mau bayar zakat mabuk terus begitu suka nyolong tukang nodong jago bohong main serong iya bagaimana bisa masuk surga jadi jangan kecil hati dulu jadi non muslim santai saja nanti neraka punya banyak teman yang muslim juga lho bagusnya sih jadi muslim yang tat biar mati nanti berhak masuk surga mampir neraka,kaskus,0,1,1,0
tipikal babi hitam dekil ber komuk amp ber warna kulit hitam dekil warna kotoran babi nguik sesuai kenyatan bangsat kenyatanya kaum babi hitam dekil babu cap keset kusut dikandang sendiri lelagan selangit tahu diri dikit kamu numpang nguik kaskus buatan majikan asing plus doyan ngemis angpao amp sembilan bahan pokok depan vihara paling mentok kamu kerjanya sikat jamban rumah toko koh asing juga mabuk air pipis onta kamu babi hitam dekil besar banyak bicara thumbdown mampus kamu jadi babu tukang sikat wc dikandang sendiri kamu bukan teman babu paham kamu babi hitam dekil udik tahu malu lempar bata,kaskus,0,1,0,1
bukan aurat bang auratnya kan dari udel lutut dafa mau dipamerin tidak dosa,instagram,0,0,0,0
lagu nya nyontek lagu nya roy ricardo judul nya semalam bobok iya plagiat,instagram,0,0,0,0
tertawa yaudahlah hidup orang sedang apa kamu pikirin lagian urusan hijrah mah urusanya karput sama alah bukan urusan karput sama netizen alah bisa menilai karput alah mengetahui apa tidak kamu ketahui urusan hidup kamu melaksanakan kewajiban umat islam benar tidak,instagram,0,0,0,0
jadi kado terindah kerput berhijrah prtama hijrah mngkin ke situ ada bonus hijrahnya nikaj sama habib,instagram,0,0,0,0
tertawa dasar organisasi masyarakat geblek abang investor kan kafir jadi di usir he orang,twitter,0,0,1,0
bisa hanya pejabat bayar tambahan fe imigrasi biasanya untk jmput direksi direksi petingi perusahan bisa,instagram,0,0,0,0
waw kedinginan sayang bobo pakai lingerie tidak pakai bh cd kobel memek basah ah ah ah,twitter,1,0,0,0
darahnya halal tidak sreg sama khilafah islamiyah ala lebih senang partai keren sekali kalau mil,twitter,0,1,1,0
tolonglah admin sesama muslim hanya kasih nasihat hilangkan embel muslim kalau suka nebar fitnah non muslim tadinya mau masuk islam batal gegara,instagram,0,0,0,0
akan gerakan ganyang cina demi abas memangnya siapa sih abas pentingkah belain abas,twitter,0,0,0,0
he papua banyak emas tembaga kalau ada bagaimana amerika monyet,twitter,0,0,0,0
mutiara sok tahu kamu ywdah aku doain iya laki kamu poligami nikah kamu sama anak kamu tinglain mentah baru kamu menangis darah,instagram,0,0,0,1
apa khilafah sebuah agama khalifah mana anda maksud di indonesia berdiri sudah teriak bakar bunuh seram,twitter,0,0,1,1
